album_id,category_id,title,sub_category,corr
2773721,11,考研单词,国学历史,0.95
2775150,11,闲的,健康,4.62
2775521,11,挑战8秒有H点,故事,0.52
2776989,11,若伤,健康,4.44
2778250,11,纪录片配音关毅,心理,1.64
2782478,11,早间正能量,儿童成长,3.31
2785799,11,关于夜晚,健康,2.69
2787839,11,会,健康,6.91
2789803,11,717录音棚,健康,3.48
2790699,11,试录,儿童成长,0.39
2792848,11,自己的声音,健康,2.5
2795685,11,大藏经,儿童成长,3.58
2799565,11,罗辑思维60秒语音,国学历史,1.81
2801986,11,镜,健康,3.23
2803538,11,廖阅鹏,绘本,18.78
2805058,11,空间日志分享,故事,0.08
2807469,11,love,健康,3.8
2815832,11,朋友,健康,2.77
2820029,11,阜宁话,健康,4.4
2822881,11,徐中约中国近代史,国学历史,11.3
2824976,11,配音思密达,健康,3.61
2828460,11,韩代购护肤,国学历史,6.2
2830292,11,台词,诗词,0.77
2834130,11,收藏,健康,5.98
2835948,11,0,健康,5.98
2837986,11,三五七阿,健康,1.87
2842399,11,报名,故事,1.11
2846089,11,Familylifetoday中文版,文学,2.96
2848302,11,读伙,绘本,0.19
2852455,11,第一次见面的问好XD,儿童成长,1.15
2853409,11,随录1,健康,3.27
2855545,11,心泉叮咚,心理,2.18
2856909,11,lemontree,健康,1.22
2857202,11,教改实验班,健康,1.27
2857277,11,仓,健康,3.36
2860301,11,老师课程,故事,2.1
2864506,11,杂物,健康,1.54
2865031,11,朱子治家格言,国学,0.39
2866546,11,1,健康,5.33
2868367,11,读课,故事,2.45
2868652,11,分享会,健康,0.25
2871916,11,加油,健康,3.25
2873479,11,哄自己开心,健康,2.48
2878169,11,弟子规,家长升级,1.66
2878193,11,朗诵,健康,6.77
2879871,11,说话,文学,5.16
2886542,11,想念却不想见的人,护理,0.47
2888404,11,一首歌,儿歌,3.78
2893606,11,蔡崇达书友会1,绘本,6.75
2897305,11,莫失莫忘,健康,3.21
2898285,11,大加加的小随笔,教材,2.93
2899293,11,走近胡因梦,健康,3.03
2900189,11,平凡的我,健康,4.74
2900424,11,神吐槽都疯了,健康,3.52
2900965,11,氤氲,健康,5.24
2901144,11,素笺,健康,4.38
2905809,11,欧佩薇,故事,5.1
2906263,11,和春天上路,健康,0.3
2910295,11,贝窝,胎教,1.21
2911118,11,周二组文乐飘香,文学,2.93
2912016,11,庄,健康,3.02
2913000,11,默认专辑,健康,1.54
2913826,11,E,健康,5.78
2922870,11,弓昊辰,健康,0.45
2923785,11,笠翁对韵,健康,5.54
2928689,11,报道词,教材,0.76
2934567,11,Tdtcrzu,卡通,2.91
2935074,11,保皓天我是中国人,护理,1.07
2938820,11,自相矛盾,健康,1.17
2941142,11,友谊天长地久,家长升级,1.95
2943322,11,短篇,健康,3.59
2944866,11,春江花月夜,国学历史,1.45
2945216,11,随便试试,健康,1.89
2948272,11,声音滴答馆,健康,3.61
2955559,11,呼呼啦啦,健康,2.11
2955848,11,閱讀,健康,1.08
2956009,11,新开始,健康,3.46
2957919,11,我,健康,4.93
2958592,11,日常,健康,4.31
2958670,11,无用,健康,4.43
2960060,11,公益,健康,5.62
2961076,11,这是你想要的人生吗,护理,2.65
2962427,11,亦无题,健康,4.3
2965455,11,最终无节操,健康,1.29
2967480,11,我希望有个如你一般的人,健康,2.25
2967523,11,你们,健康,3.78
2974618,11,律师说法,文学,2.06
2976114,11,阿拉丁的声音,健康,7.91
2985008,11,试音,健康,4.23
2986903,11,胡希恕伤寒论讲座视频版音频,教材,0.63
2990100,11,测试,健康,4.75
2993791,11,默认专辑,健康,1.54
2997387,11,一只猫,健康,2.49
3000720,11,HI,健康,3.48
3002207,11,试音,健康,4.23
3003031,11,嘿,健康,4.55
3004511,11,节日,健康,5.88
3007060,11,试音Ihaveadream我有一个梦想,卡通,2.27
3007984,11,铁路机车统计规则,国学历史,3.87
3012600,11,耳朵会怀孕,健康,5.23
3020265,11,我,健康,4.93
3023932,11,另类喊麦,健康,3.33
3024924,11,试音,健康,4.23
3025646,11,配的剧,健康,3.26
3028399,11,十一作业,健康,1.53
3030527,11,小宝吟诵,胎教,0.53
3032797,11,最新社会摇,教材,3.96
3033155,11,施工机具,健康,1.39
3035796,11,你,健康,4.37
3038041,11,认证,儿童成长,1.68
3038556,11,安静下来,健康,2.63
3043635,11,美食每刻,健康,4.26
3046131,11,柠檬叨叨叨,健康,1.64
3046248,11,欧洲杯,健康,2.45
3049565,11,现场采访,健康,4.35
3052883,11,不知道该如何表达,宝贝show,0.33
3053169,11,JBJ3,健康,1.17
3053334,11,随手录,健康,3.98
3057733,11,正能量,儿童成长,2.16
3064033,11,个人,健康,1.9
3064190,11,朱妍,国学历史,1.33
3069464,11,10月16日,健康,4.17
3070607,11,早上好,健康,3.02
3070923,11,我,健康,4.93
3071508,11,随,健康,5.25
3071717,11,love,健康,3.8
3073400,11,恋青春,健康,3.42
3076161,11,呃,健康,5.24
3076881,11,试用,健康,1.95
3077868,11,小鹿斑比,健康,1.17
3078517,11,TA,健康,5.45
3079257,11,诗文,诗词,2.5
3080815,11,父母恩,健康,4.77
3082710,11,没,健康,2.27
3085031,11,啊,健康,4.66
3088733,11,纳兰容若,健康,1.12
3089055,11,作业,健康,2.89
3091722,11,霂轩试音时间,健康,3.27
3096724,11,最美女声,健康,5.54
3097770,11,百度地图寻找最美女声,健康,0.75
3102422,11,234,健康,3.86
3104278,11,绿茵之声,故事,0.82
3108785,11,小彩米Coco,文学,0.16
3110360,11,朗诵,健康,6.77
3113757,11,柒夜,健康,2.79
3116764,11,试音,健康,4.23
3117536,11,百度地图,家长升级,2.38
3118050,11,练习册,健康,6.76
3121414,11,祈请文,健康,5.48
3127396,11,四爷的音1,健康,3.5
3129642,11,默认专辑,健康,1.54
3133167,11,mela,健康,0.8
3136043,11,无聊,健康,3.86
3136927,11,我喜欢你后会无期,健康,3.24
3137583,11,虾米女主播,健康,3.37
3143040,11,栗子与诗,家长升级,3.53
3152934,11,转采,健康,3.99
3156400,11,我们这代人的怕与爱,国学历史,1.87
3159204,11,如何解决美乐家推荐心态问题,心理,2.33
3159316,11,142,健康,5.43
3160364,11,流云玩英超,健康,5.33
3161098,11,声音,健康,6.86
3163825,11,日志,健康,5.47
3171380,11,自己,健康,2.2
3178409,11,干声录音,健康,4.8
3183266,11,1,健康,5.33
3188764,11,入大乘门,儿童成长,2.34
3189781,11,试音专辑,健康,5.83
3190467,11,娇喘,健康,5.88
3190481,11,哈哈,健康,6.21
3195617,11,认证试听,健康,1.07
3201696,11,街灯,健康,1.34
3202203,11,01,健康,5.58
3203723,11,一个人,健康,2.76
3208698,11,随便读读,绘本,8.68
3221944,11,声音录像,健康,1.63
3223128,11,面试模拟分析,健康,3.97
3223687,11,直销价值远景,故事,1.01
3223788,11,魅音,健康,6.22
3223901,11,这些都是你给我的爱,健康,1.54
3231673,11,李亚楠讲跟进与起步,家长升级,1.34
3232352,11,八秒,健康,3.87
3232932,11,微分销,健康,0.73
3233364,11,如何选择offer,健康,1.49
3233709,11,新人,健康,0.04
3238679,11,风,健康,3.29
3238816,11,小小的船,教材,0.74
3240457,11,允许我,健康,4.02
3241243,11,讲话,健康,3.21
3243148,11,沟通,健康,0.49
3244024,11,爱不起的过往,健康,2.79
3249685,11,促销广告参考家电家具电动车宣传录音参考,家长升级,0.29
3249826,11,1,健康,5.33
3249963,11,甩货2,健康,1.95
3265366,11,哈哈,健康,6.21
3274276,11,11月29日,健康,4.4
3276724,11,读知道日报,故事,2.71
3278835,11,繁星春水,健康,6.15
3280083,11,个人介绍,诗词,1.94
3283482,11,456,健康,5.99
3287194,11,薇薇细语,卡通,3.71
3290962,11,个人录制,故事,1.3
3292715,11,播音配音作业,健康,3.99
3296496,11,大学那些事,儿童成长,2.05
3300411,11,好文朗读,健康,1.37
3302808,11,央仓,国学历史,1.42
3303591,11,铁路柚子哥分享,家长升级,1.02
3303670,11,a,健康,2.56
3307015,11,爸爸的手,健康,5.73
3309891,11,priest,健康,0.67
3313252,11,我,健康,4.93
3313844,11,漠白的试音,健康,2.37
3314612,11,小试牛刀,健康,2.11
3314943,11,没有名称,科普,0.2
3320938,11,段阿姨电话,健康,1.89
3323180,11,朗诵,健康,6.77
3324935,11,摆脱贫困,健康,0.9
3325362,11,尝试,健康,1.36
3325916,11,Card,健康,0.92
3327006,11,朗诵,健康,6.77
3333076,11,告别青春,健康,2.67
3333731,11,闲聊,健康,4.32
3335290,11,营之有道,健康,3.99
3336580,11,课文,教材,2.94
3340662,11,智慧背囊1,故事,3.43
3340700,11,石红崎朗诵蔚蓝的王国,健康,0.49
3341013,11,测试,健康,4.75
3360215,11,东哥,健康,1.31
3362321,11,温暖你的每一个孤独,故事,3.46
3362791,11,随心,卡通,1.49
3362998,11,新梦卡盟,卡通,1.16
3364454,11,一滴水,健康,3.68
3364463,11,笑话,健康,2.2
3367202,11,婚礼开场白,健康,1.65
3367709,11,宸宸家,健康,0.44
3369449,11,试音1,健康,4.87
3370024,11,启航20天,故事,3.7
3374251,11,片花,健康,3.77
3374582,11,想说,文学,2.69
3377264,11,诗与远方,护理,2.24
3379421,11,Test,健康,1.06
3382736,11,天和心,卡通,2.51
3382933,11,丹娜,健康,1.67
3386263,11,大杂烩,儿童成长,6.9
3386432,11,感谢上帝爱我们每一位,故事,0.79
3389013,11,黄先生,健康,5.94
3391174,11,外部分享,卡通,1.51
3391226,11,上传试音,国学历史,5.71
3394484,11,转载好声音,健康,3.54
3403426,11,一分钟,健康,2.5
3406327,11,此生不换,健康,2.06
3406806,11,TFBOYS,健康,1.72
3407026,11,心生心声,心理,2.31
3407147,11,曾经,国学,2.21
3408933,11,八宝,健康,4.34
3409157,11,朗读,健康,4.25
3413515,11,简简单单,健康,0.94
3415770,11,校服的裙摆,健康,2.18
3416633,11,我的,健康,5.0
3418557,11,红蓝情节,健康,6.07
3422017,11,兔子养殖,家长升级,6.16
3426179,11,耳朵,健康,5.95
3426258,11,推荐,健康,4.83
3426276,11,收藏,健康,5.98
3426322,11,转载的,健康,4.74
3426333,11,推荐,健康,4.83
3426469,11,资讯,健康,3.55
3426528,11,好听的,健康,3.89
3426551,11,Listen一首歌,儿歌,6.73
3426559,11,七日,健康,4.37
3426764,11,收藏,健康,5.98
3426810,11,特别好的,健康,1.55
3426841,11,特别好的,健康,1.55
3426923,11,非原创,健康,1.26
3426934,11,很赞,健康,6.3
3427029,11,遗珠,健康,3.25
3427072,11,都来听听,健康,3.15
3427088,11,资讯,健康,3.55
3427095,11,不错,健康,5.02
3427106,11,资讯,健康,3.55
3427189,11,耳朵,健康,5.95
3427253,11,都来听听,健康,3.15
3427307,11,很赞,健康,6.3
3427422,11,都来听听,健康,3.15
3427533,11,verynice,卡通,0.18
3427537,11,可以,健康,2.44
3427586,11,我喜欢的,健康,3.79
3427784,11,值得一听,健康,2.3
3427819,11,值得一听,健康,2.3
3427839,11,不错,健康,5.02
3427854,11,Listen一首歌,儿歌,6.73
3427972,11,你也来听听,健康,2.03
3428044,11,verynice,卡通,0.18
3428070,11,可以,健康,2.44
3428130,11,Listen一首歌,儿歌,6.73
3428165,11,非原创,健康,1.26
3428232,11,七日,健康,4.37
3428375,11,收藏,健康,5.98
3428381,11,verynice,卡通,0.18
3428471,11,verynice,卡通,0.18
3428501,11,遗珠,健康,3.25
3428503,11,不错,健康,5.02
3428547,11,good,健康,5.58
3428552,11,2015年,健康,2.86
3428585,11,听听吧,健康,4.06
3428624,11,很赞,健康,6.3
3428646,11,遗珠,健康,3.25
3428743,11,七日,健康,4.37
3428751,11,特别好的,健康,1.55
3428775,11,值得一听,健康,2.3
3428795,11,转载的,健康,4.74
3428877,11,遗珠,健康,3.25
3428951,11,特别好的,健康,1.55
3428977,11,我经常听的,国学,6.86
3429057,11,我经常听的,国学,6.86
3429083,11,特别好的,健康,1.55
3429130,11,资讯,健康,3.55
3429134,11,七日,健康,4.37
3429190,11,good,健康,5.58
3429240,11,你也来听听,健康,2.03
3429287,11,好听的,健康,3.89
3429305,11,你也来听听,健康,2.03
3429327,11,听听吧,健康,4.06
3429382,11,特别好的,健康,1.55
3429432,11,你也来听听,健康,2.03
3429574,11,Listen一首歌,儿歌,6.73
3429593,11,可以,健康,2.44
3429619,11,转载的,健康,4.74
3429755,11,听听吧,健康,4.06
3429767,11,特别好的,健康,1.55
3429887,11,好听的,健康,3.89
3430078,11,好听的,健康,3.89
3440593,11,耳朵,健康,5.95
3519145,11,考前的日子,儿童成长,2.3
3557606,11,晚读,健康,0.52
3630854,11,耍花样陕广优质片花,健康,2.9
3635629,11,试音样声,健康,6.22
3643295,11,邮票介质,健康,4.27
3673665,11,收藏夹待整理,国学历史,1.1
3687812,11,诗朗诵,诗词,0.52
3698687,11,开示录,宝贝show,5.81
3703235,11,拉个,健康,6.21
3703881,11,沙与沫,健康,3.59
3728567,11,青年文摘内容,文学,2.27
3730615,11,自言自语,卡通,1.55
3737211,11,我自己,健康,2.0
3743029,11,100,健康,5.76
3770705,11,嫣南,健康,2.64
3785941,11,萌萌呆,故事,6.81
3794324,11,课文,教材,2.94
3795611,11,啦啦啦,健康,4.57
3817424,11,克缇,健康,3.77
3819661,11,猪的,健康,5.24
3832585,11,录音片段,儿童成长,6.77
3839271,11,胡思乱想,健康,5.56
3853142,11,青青,健康,3.59
3855562,11,星学院之魔法礼服,心理,0.27
3857245,11,青汁莫言,健康,2.2
3862048,11,千帐灯,健康,0.12
3891386,11,3177,健康,2.87
3914957,11,试音,健康,4.23
3915796,11,马辛迪,健康,5.56
3916665,11,春天在报晓,故事,2.86
3948610,11,学而思,教材,2.06
3967444,11,如何月入十万,健康,4.0
3974217,11,参加试音片断,健康,1.64
4005323,11,试音,健康,4.23
4005859,11,慈音,健康,4.84
4011993,11,收藏,健康,5.98
4026790,11,陌路人,健康,0.61
4040071,11,好,健康,2.78
4048893,11,我想去看海孙小禾,健康,5.37
4051869,11,采桑子2,家长升级,4.97
4058057,11,千年梦圆在今朝,健康,0.77
4058218,11,淙淙5周岁的声音,健康,2.42
4059698,11,片段试读,儿童成长,9.83
4070925,11,试,健康,5.02
4081496,11,练习练习,健康,7.18
4082779,11,测试,健康,4.75
4094575,11,我的好朋友,儿童成长,0.37
4108096,11,搞笑段子,儿童成长,3.37
4110768,11,瞎说,文学,3.08
4125825,11,活法自然,健康,1.59
4150431,11,不无聊,健康,3.86
4157964,11,你读我读,儿童成长,0.58
4161491,11,巧克力色微凉青春,健康,3.44
4165990,11,库,健康,4.5
4167140,11,1,健康,5.33
4170926,11,月球之迷,健康,0.68
4174792,11,阿弥陀佛,健康,3.76
4175960,11,1,健康,5.33
4181511,11,李广龙五星用户分享,健康,0.24
4185908,11,课文,教材,2.94
4190726,11,2016,健康,4.44
4192276,11,試煉,健康,5.24
4193292,11,试音,健康,4.23
4195416,11,江南烟雨,故事,0.77
4200436,11,随想,健康,4.94
4202053,11,高纬,健康,8.14
4202094,11,生命生命节选,健康,0.15
4204625,11,干活不理她,心理,2.07
4207681,11,鑫仔正宗重庆酸辣粉,故事,4.48
4219846,11,好书推荐,绘本,3.91
4222416,11,听花开的声音,健康,6.76
4228783,11,自娱自乐,心理,1.36
4234147,11,单纯公主不单纯,健康,4.12
4237666,11,随心,卡通,1.49
4244364,11,小小播音员,教材,0.72
4245777,11,录音,健康,3.52
4245829,11,佛,健康,6.13
4255503,11,打动过我的曾经,卡通,1.7
4256228,11,李思晨吃水不忘挖井人,健康,1.08
4257648,11,春华秋实,故事,2.29
4259317,11,说易论命,文学,2.34
4261727,11,1,健康,5.33
4267621,11,测试,健康,4.75
4270605,11,黄海伟,健康,5.94
4273681,11,三班,健康,3.22
4283999,11,初入喜马拉雅,故事,1.19
4297375,11,我有友情要出粗黄家慧,心理,1.2
4297780,11,33课找骆驼,教材,3.81
4314535,11,飞虎老师讲心态,心理,2.95
4320320,11,燃烧的战车,健康,3.19
4333567,11,路遇智慧厨师,故事,4.75
4342259,11,洛神,健康,3.7
4342931,11,配音,健康,4.31
4362254,11,真实的流量提升排名权重找推他她工作,国学历史,0.89
4415314,11,私密,健康,0.86
4417227,11,九数生命能量学,宝贝show,0.23
4420320,11,王胖子的访谈直播,家长升级,1.84
4422271,11,杂七杂八,文学,0.85
4425301,11,天龙八步曲,儿歌,0.03
4426507,11,青声戏羽,健康,4.18
4433636,11,宣传短句,国学历史,7.73
4434126,11,第一课,健康,6.42
4434582,11,1,健康,5.33
4439029,11,摩星商场,健康,4.28
4441261,11,想到什么就录什么吧,健康,5.34
4444402,11,分裂君现场分裂配音练习合集,国学历史,0.24
4448837,11,成功,国学历史,5.16
4450351,11,冠军启示录ChampionsRevealed,宝贝show,4.28
4451161,11,我的声音,健康,5.66
4454710,11,绿狗山庄,国学历史,2.86
4457971,11,晨读,健康,0.5
4463858,11,为你读诗,护理,0.11
4471383,11,1,健康,5.33
4474988,11,西夏之旅,健康,3.93
4477490,11,陈丹燕,健康,4.35
4477527,11,小人物的大梦想,故事,0.43
4478370,11,风,健康,3.29
4489578,11,6月9日微信复习,家长升级,1.96
4494614,11,深海,健康,4.38
4497603,11,关灯吃面,健康,3.94
4498499,11,试音,健康,4.23
4499217,11,西瓜老师的作业,文学,2.6
4506157,11,经书,绘本,1.96
4506367,11,自己录着玩儿的,儿童成长,0.78
4507726,11,般若波罗蜜多心经,国学,0.31
4510713,11,毕业季,健康,1.54
4512102,11,Th,健康,2.58
4513114,11,朗读,健康,4.25
4519514,11,讲座录音,儿童成长,0.05
4521263,11,水到渠成,健康,4.92
4521545,11,Y频和亲友日常,家长升级,1.81
4521828,11,亲爱的,健康,1.01
4525465,11,邮电村黑牙阿訇演讲,健康,1.62
4526128,11,天天特价报名要求文文工作室专业打造爆款,教材,1.39
4527005,11,随口说,文学,7.89
4530542,11,粥鲜笙,健康,3.03
4531187,11,王富贵跟你扯戒律,健康,1.93
4531941,11,安安大团队一级分享会,教材,2.59
4535484,11,承诺,故事,0.75
4536479,11,OUSHU课程,健康,2.07
4537996,11,随手录,健康,3.98
4539455,11,燃料部茹英第二章第五节,健康,3.97
4541051,11,jj,健康,2.86
4541631,11,鸽子和猎人,家长升级,3.32
4546727,11,20160618杜敏分享执行力,儿童成长,0.95
4548046,11,如果那年,健康,4.28
4548733,11,兰姐分享,故事,0.42
4549057,11,随便,健康,3.37
4549267,11,燕山亭,健康,3.94
4549560,11,杂七杂八,文学,0.85
4550179,11,晨玉,健康,1.95
4554420,11,试音,健康,4.23
4555842,11,第一周作业WalkingWalkina,文学,0.59
4556310,11,读给自己,家长升级,1.14
4557219,11,随心言,心理,2.36
4561102,11,荣耀,健康,3.55
4561319,11,新人介绍,诗词,2.37
4563959,11,全职,健康,7.07
4575216,11,文老师,文学,6.2
4580832,11,微商公社讲师训,家长升级,2.24
4581701,11,塔汗,健康,3.46
4585229,11,合唱团练习,健康,2.61
4626686,11,初见,健康,0.53
4640170,11,初音大会,儿童成长,8.6
4683515,11,转采,健康,3.99
4734958,11,试音,健康,4.23
4746509,11,试音,健康,4.23
4750765,11,听赵子集在朗诵诗经,国学,2.87
4804239,11,转,健康,4.38
4843181,11,作文,文学,5.88
4867891,11,大能猫第一次,儿童成长,6.29
4982090,11,那些事啊,故事,0.75
4984558,11,青汁分享,故事,2.52
5127148,11,有声书试音,绘本,1.97
5163726,11,自说传,文学,4.84
5270327,11,默许凝望,故事,0.7
5555522,11,试音,健康,4.23
5955009,11,寻得词曲亦人间,诗词,1.36
5976218,11,影子,家长升级,4.4
6179493,11,498,健康,6.38
6388383,11,陈醉小醉醉的小窝,教材,4.67
6407523,11,神秘水,健康,3.16
6622968,11,狐狸说事儿,文学,1.97
6653067,11,我,健康,4.93
6702286,11,走走停停看看读读,绘本,8.03
6800440,11,2017,健康,3.55
6989562,11,201735,健康,5.53
7160482,11,转采常识,护理,0.7
7303513,11,默认专辑,健康,1.54
7573274,11,神奇海螺试音公开,健康,5.63
7783065,11,2121计划,儿童成长,2.57
7792067,11,练习录音,健康,6.5
7819138,11,片段,儿童成长,5.9
7934130,11,自选集,健康,4.57
7952560,11,济南的冬天1,健康,0.51
8023066,11,古文中级,教材,1.81
8027971,11,最美的生命,健康,5.42
8045426,11,爱之初,故事,1.5
8051345,11,听心,卡通,0.64
8131456,11,20170515,健康,5.05
8134407,11,啦啦啦啦,健康,3.41
8195529,11,SSEP1,健康,5.02
8311357,11,练习,健康,6.57
8334807,11,佳欣的声音,健康,5.29
8345287,11,小古文100课,文学,0.8
8367578,11,让你吃喝玩乐玩直销,心理,6.47
8384697,11,想说的话,文学,3.33
8387786,11,冰轮的诵读,故事,0.24
8397538,11,三生三世笑良缘,健康,1.26
8398253,11,泥萌都是我的爱,健康,2.28
8409061,11,kaylelm你走过路比你读的书丰富,绘本,4.47
8411928,11,答题专辑,儿童成长,5.52
8425753,11,邱峰老师,故事,0.59
8452213,11,音标班音标词读音示范,宝贝show,1.5
8462400,11,声音,健康,6.86
8476157,11,课测,健康,1.92
8493221,11,峰微个人专辑,健康,1.31
8507445,11,摘录,健康,3.9
8514599,11,其他,健康,2.09
8518594,11,啊啊啊,健康,3.3
8521885,11,心流,心理,1.92
8526366,11,晨读,健康,0.5
8548433,11,李军利15135676233,健康,3.01
8557305,11,武小寒only的个人专辑情书,绘本,7.9
8560206,11,多啦音频,健康,5.96
8562018,11,RD,健康,0.06
8568474,11,最好的我们,健康,2.13
8596514,11,情书篇,绘本,6.85
8602646,11,羽化梦月,健康,4.92
8623203,11,试读,儿童成长,2.15
8629325,11,个人专辑,健康,1.54
8629570,11,木子李先生,家长升级,5.03
8646819,11,个人专辑,健康,1.54
8647876,11,海尼曼,健康,6.89
8652190,11,电工考试题库二,儿童成长,2.4
8667913,11,612音频,健康,5.38
8689135,11,om,健康,5.06
8689433,11,右边的石头,健康,2.77
8698811,11,青铜葵花,健康,4.83
8713192,11,亦屿,健康,2.9
8720356,11,真假鸡汤,健康,5.34
8724554,11,自己录的一些,健康,2.98
8742989,11,李嘉俊,健康,2.35
8745648,11,苑在水中央,健康,0.36
8768106,11,瀚海奇案,健康,5.2
8771772,11,汇报演出,宝贝show,2.33
8775897,11,父亲节,健康,0.49
8781275,11,聆听内心,卡通,1.44
8782306,11,为什么要拥有信掌柜,健康,5.13
8808795,11,七言八语,卡通,0.52
8820245,11,一分钟的分享,故事,3.05
8831073,11,坚持梦想高飞编著灰姑娘之梦播讲,健康,4.46
8839239,11,何承峻,故事,1.9
8874106,11,新时代体质养生实用,健康,0.1
8880205,11,其他,健康,2.09
8910928,11,团子的练习,家长升级,0.63
8917895,11,恐龙公园百科之霸主归来,科普,2.25
8928176,11,无题,健康,3.59
8928380,11,在夏说,文学,0.94
8928525,11,成达资讯,国学历史,3.16
8983814,11,情书,绘本,6.97
8986173,11,北羽璇,健康,5.23
8987090,11,情爱长安by杨晨,儿童成长,0.79
8992147,11,如你如烟,健康,2.92
8992641,11,试播,健康,2.68
9000976,11,TY2018郝晋瑶,健康,0.23
9008641,11,花木村和盗贼们2白府味道,故事,3.06
9040462,11,其他,健康,2.09
9041050,11,温雨雯,健康,3.18
9052079,11,改变从爱开始,故事,1.84
9059354,11,独家记忆,家长升级,0.44
9075948,11,张磊的思想天空,健康,3.69
9093644,11,泰国游记二十一篇,国学,0.5
9094143,11,个人专辑梁健霖,健康,2.88
9110559,11,云欲英文短篇,文学,2.24
9131167,11,SM4,健康,1.62
9131222,11,遇见小熊,健康,4.77
9138107,11,南无阿弥陀佛六字佛号,家长升级,0.99
9143106,11,阿姜查佛法开示,宝贝show,5.01
9143675,11,咏鹅,健康,4.06
9148024,11,邹贤良的花果山的美猴王,健康,2.98
9149578,11,尹振辉个人专辑,诗词,2.43
9150721,11,bingo,健康,3.26
9171260,11,王橼,健康,6.09
9171898,11,岳欣洋33,健康,0.71
9185474,11,昊言的小镇,教材,0.21
9196457,11,个人专辑,健康,1.54
9203818,11,liyan,健康,2.49
9203964,11,喝茶是修行,健康,2.75
9209760,11,初二十班庄诗怡52号,诗词,4.98
9209778,11,Arjun音悦转采集,健康,4.41
9211822,11,泽镛和妈妈,健康,5.13
9219578,11,蒋天宸回课,健康,1.19
9220192,11,没有军衔的将帅,健康,0.84
9222380,11,岚,健康,4.26
9225301,11,随读,健康,1.73
9228938,11,石真语,健康,1.73
9230568,11,青睐,健康,4.62
9231373,11,托马斯小火车,健康,3.49
9233463,11,有声平台试音,健康,4.55
9235551,11,关于李响,健康,4.47
9256770,11,情书特辑,绘本,6.36
9270649,11,小中组陈妍蓉九寨沟,教材,0.38
9289682,11,陈梅46课,健康,5.72
9290293,11,华东总部文化长廊讲解,故事,0.86
9298804,11,余煜第24天日有所诵,故事,5.67
9302414,11,全真模拟题,儿童成长,2.04
9303304,11,大刀,儿童成长,7.3
9309233,11,KET,健康,4.53
9319734,11,刘旭浩的专辑,健康,5.07
9322230,11,笠翁对韵,健康,5.54
9327965,11,rises2,心理,0.45
9329137,11,微商公社第二十期讲师训开心果朗诵,心理,2.06
9359149,11,全粮愈,健康,4.46
9362698,11,庐山的云雾,健康,3.04
9364744,11,素颜y6k的朗读专辑,健康,1.4
9386910,11,贝儿小甜心,护理,1.32
9389685,11,解宏顺的个人专辑001,健康,2.21
9415820,11,个人专辑,健康,1.54
9419293,11,阿桑Alice,儿童成长,0.32
9423044,11,笠翁对韵三江四支,教材,0.02
9430190,11,愿你迷路到我身旁,健康,1.22
9440155,11,宇飞来酷聊惜缘,儿童成长,0.16
9446289,11,还没想好,儿童成长,1.05
9448398,11,藕断丝连,健康,3.17
9459841,11,郑铠念林冲棒打洪教头,儿童成长,2.65
9459849,11,把心放在耳边听,心理,1.78
9464115,11,芳芳芳23的个人专辑上海黄浦万莉芳13524604031,健康,0.29
9473050,11,个人专辑,健康,1.54
9473265,11,lily,健康,3.4
9476749,11,不念过去不为将来,健康,0.04
9477199,11,王学辉老师精彩分享坚持到底绝不放弃,教材,0.24
9499953,11,马男,健康,6.23
9502447,11,特百惠,健康,0.54
9506146,11,阅尽人间春色,绘本,15.33
9519926,11,栩栩子衿,家长升级,4.64
9527190,11,励志,健康,4.88
9528403,11,闹着玩的小知识点,健康,3.34
9529291,11,静听,健康,1.48
9529340,11,柯煜彤个人专辑,国学历史,0.18
9529823,11,深圳林宇帆弟子规,家长升级,1.65
9532596,11,信口开河读诗经,诗词,1.71
9536158,11,妙定师细讲楞严1,健康,1.94
9536961,11,装在口袋里的爸爸之天气控制器,故事,0.26
9538018,11,杂,健康,4.09
9556816,11,我的大宾哥,儿童成长,1.24
9566267,11,陈欣妍凉州词,诗词,1.64
9571608,11,朗读,健康,4.25
9573264,11,广东广州市陈淑娟姐姐今夜我在德令哈,故事,2.39
9578958,11,春暖花开,健康,3.27
9581444,11,背着房子的蜗牛,家长升级,0.11
9592573,11,脊柱理疗的医学价值现场录音,科普,1.59
9599014,11,青春礼赞,故事,2.59
9609572,11,劳斯莱斯,健康,3.03
9615341,11,四川贾添琪情书,绘本,8.6
9619881,11,能量手册晨读,儿童成长,2.33
9621434,11,花开半夏,健康,4.59
9622172,11,河池市民族民间文化艺术,宝贝show,0.12
9626415,11,像诗一样的自由,国学历史,0.12
9647383,11,喇叭小希,教材,0.01
9648519,11,小古文100篇,文学,1.72
9649319,11,九亿痴汉的梦灬,健康,2.1
9651618,11,Kenzy,健康,3.71
9660573,11,心中的那个人,心理,3.02
9660857,11,努力的你,儿童成长,1.23
9667206,11,哒哒,健康,4.33
9669156,11,27微笑,健康,3.9
9670883,11,沅有芷兮澧有兰,健康,1.56
9677656,11,浮华梦生,健康,2.05
9679439,11,母女朗读,健康,3.98
9679464,11,假新闻里面的猫腻,健康,0.34
9692511,11,四川成都徐觅背影,健康,0.42
9707658,11,雨中的五彩斑斓,健康,1.49
9711518,11,诵,健康,5.45
